spanish	english	pos	cefr	tags
fideicomiso	trust	noun	B2.2	
filiación	filiation	noun	B2.2	
fiscal	prosecutor	noun	B2.2	
flexión	inflection	noun	B2.2	
flujo de conciencia	stream of consciousness	phrase	B2.2	
focalización	focalization	adj	B2.2	
folclore	folklore	noun	B2.2	
fondo de comercio	goodwill	phrase	B2.2	
fonema	phoneme	noun	B2.2	
fonología	phonology	noun	B2.2	
fonética	phonetics	adj	B2.2	
forma no personal	non-personal form	phrase	B2.2	
frase	phrase	noun	B2.2	
frutos	fruits, products	noun	B2.2	
fuerza mayor	force majeure	phrase	B2.2	
funcionario	civil servant, official	adj	B2.2	society
fundamentalismo	fundamentalism	adj	B2.2	
fábula	fable	adj	B2.2	
genitivo	genitive	adj	B2.2	
gerente	manager	noun	B2.2	
gerundio	gerund	noun	B2.2	
glosario	glossary	adj	B2.2	
gracia	grace	noun	B2.2	
gradación	gradation	noun	B2.2	
gramática	grammar	noun	B2.2	
gramática comparada	comparative grammar	phrase	B2.2	
gramática descriptiva	descriptive grammar	phrase	B2.2	
gramática generativa	generative grammar	phrase	B2.2	
gramática histórica	historical grammar	phrase	B2.2	
gramática normativa	prescriptive grammar	phrase	B2.2	
gramática universal	universal grammar	phrase	B2.2	
género discursivo	discourse genre	phrase	B2.2	
género gramatical	grammatical gender	phrase	B2.2	
géneros literarios	literary genres	phrase	B2.2	
habilitación	qualification, authorization	adj	B2.2	
haiku	haiku	noun	B2.2	
hecho	fact	noun	B2.2	
hemistiquio	hemistich	adj	B2.2	
heptasílabo	heptasyllable	adj	B2.2	
heredero	heir	noun	B2.2	
herejía	heresy	adv	B2.2	
herencia cultural	cultural heritage	phrase	B2.2	
heterodoxia	heterodoxy	noun	B2.2	
heteroglosia	heteroglossia	noun	B2.2	
hexasílabo	hexasyllable	adj	B2.2	
hiato	hiatus	noun	B2.2	
hibridación cultural	cultural hybridization	phrase	B2.2	
hiperonimia	hypernymy	noun	B2.2	
hipertexto	hypertext	noun	B2.2	
hipertextualidad	hypertextuality	adj	B2.2	
hiponimia	hyponymy	noun	B2.2	
hipérbaton	hyperbaton	noun	B2.2	
hipérbole	hyperbole	noun	B2.2	
historia	story	noun	B2.2	
historiografía literaria	literary historiography	phrase	B2.2	
holonimia	holonymy	noun	B2.2	
homilía	homily	noun	B2.2	
homofonía	homophony	noun	B2.2	
homografía	homography	noun	B2.2	
homologación	homologation, approval	adj	B2.2	tech
homonimia	homonymy	noun	B2.2	
horizonte de expectativas	horizon of expectations	phrase	B2.2	
idiolecto	idiolect	noun	B2.2	
idolatría	idolatry	noun	B2.2	
iglesia	church	noun	B2.2	
iluminación	illumination, enlightenment	adj	B2.2	health
implicatura	implicature	adj	B2.2	
implicatura convencional	conventional implicature	phrase	B2.2	
implicatura conversacional	conversational implicature	phrase	B2.2	
impugnación	challenge	adj	B2.2	
imputabilidad	imputability	noun	B2.2	
imputado	charged, indicted	adj	B2.2	
in medias res	in medias res	phrase	B2.2	
incapacidad	disability	noun	B2.2	
incapacitación	incapacitation	noun	B2.2	
indemnización por despido	dismissal compensation	phrase	B2.2	
indicio	indication	adj	B2.2	
indulto	pardon	noun	B2.2	
infijo	infix	noun	B2.2	
infinitivo	infinitive	adj	B2.2	
inspección	inspection	noun	B2.2	
institución social	social institution	phrase	B2.2	
integración social	social integration	phrase	B2.2	
intención autorial	authorial intention	phrase	B2.2	
interacción	interaction	noun	B2.2	
interculturalidad	interculturality	adj	B2.2	
interfijo	interfix	noun	B2.2	
interjección	interjection	noun	B2.2	
intertextualidad	intertextuality	adj	B2.2	
interés público	public interest	phrase	B2.2	
inventario	inventory	adj	B2.2	
ironía	irony	noun	B2.2	
isotopía	isotopy	noun	B2.2	
jerarquía	hierarchy	noun	B2.2	
jerga	jargon	noun	B2.2	
juez	judge	noun	B2.2	
junta general	general meeting	phrase	B2.2	
juramento	oath	noun	B2.2	
jurisdicción	jurisdiction	adj	B2.2	
jurisdicción contencioso-administrativa	administrative jurisdiction	phrase	B2.2	
jurisprudencia	jurisprudence	noun	B2.2	
laicado	laity	noun	B2.2	
laicismo	laicism	adj	B2.2	
laudo	arbitration award	noun	B2.2	
lector implícito	implied reader	phrase	B2.2	
lector modelo	model reader	phrase	B2.2	
legado	legacy	noun	B2.2	
legatario	legatee	noun	B2.2	
legítima	legitimate portion	noun	B2.2	
leitmotiv	leitmotif	noun	B2.2	
lexema	lexeme	noun	B2.2	
lexicografía	lexicography	adj	B2.2	
lexicología	lexicology	adj	B2.2	
leyenda	legend	noun	B2.2	
libación	libation	noun	B2.2	
libertad condicional	parole	phrase	B2.2	
libro diario	journal	phrase	B2.2	
libro mayor	ledger	phrase	B2.2	
licencia	license	adj	B2.2	
lingüística	linguistics	adj	B2.2	
lingüística aplicada	applied linguistics	phrase	B2.2	
lingüística comparada	comparative linguistics	phrase	B2.2	
lingüística computacional	computational linguistics	phrase	B2.2	
lingüística descriptiva	descriptive linguistics	phrase	B2.2	
lingüística histórica	historical linguistics	phrase	B2.2	
lingüística prescriptiva	prescriptive linguistics	phrase	B2.2	
lira	lyre	noun	B2.2	
litigio	litigation	noun	B2.2	
litisconsorte	co-litigant	adj	B2.2	
litotes	litotes	noun	B2.2	
liturgia	liturgy	noun	B2.2	
locativo	locative	adj	B2.2	
léxico	lexicon	adj	B2.2	
lírica	lyric	adj	B2.2	
magistrado	magistrate	noun	B2.2	
maldición	curse	noun	B2.2	
mandamiento	writ	noun	B2.2	
marcador discursivo	discourse marker	phrase	B2.2	
martirio	martyrdom	noun	B2.2	
masa hereditaria	hereditary mass	phrase	B2.2	
masculino	masculine	noun	B2.2	
matrimonio	marriage	noun	B2.2	
mejora	improvement, enhancement	adj	B2.2	
memorias	memoirs	noun	B2.2	media
meronimia	meronymy	noun	B2.2	
metatextualidad	metatextuality	adj	B2.2	
metonimia	metonymy	noun	B2.2	
mezquita	mosque	noun	B2.2	
microrrelato	flash fiction	adj	B2.2	
misericordia	mercy	noun	B2.2	health
misticismo	mysticism	adj	B2.2	
mito	myth	noun	B2.2	
modalidad	modality	adj	B2.2	
modalidad deóntica	deontic modality	phrase	B2.2	
modalidad dinámica	dynamic modality	phrase	B2.2	
modalidad epistémica	epistemic modality	phrase	B2.2	
modalidad evidencial	evidential modality	phrase	B2.2	
modalización	modalization	adj	B2.2	
modo condicional	conditional mood	phrase	B2.2	
modo imperativo	imperative mood	phrase	B2.2	
modo indicativo	indicative mood	phrase	B2.2	
modo subjuntivo	subjunctive mood	phrase	B2.2	
monasticismo	monasticism	adj	B2.2	
monosemia	monosemy	noun	B2.2	
monosílabo	monosyllable	adj	B2.2	
monoteísmo	monotheism	noun	B2.2	
monólogo	monologue	noun	B2.2	
monólogo interior	interior monologue	phrase	B2.2	
morfema	morpheme	noun	B2.2	
morfema derivativo	derivational morpheme	phrase	B2.2	
morfema flexivo	inflectional morpheme	phrase	B2.2	
morfema libre	free morpheme	phrase	B2.2	
morfema ligado	bound morpheme	phrase	B2.2	
morfología	morphology	noun	B2.2	
mortificación	mortification	adj	B2.2	health
motivo	motif	noun	B2.2	media
movilidad social	social mobility	phrase	B2.2	
muerte del autor	death of the author	phrase	B2.2	
multa	fine	noun	B2.2	
multiculturalismo	multiculturalism	adj	B2.2	
métrica	metrics	adj	B2.2	
mínimo par	minimal pair	phrase	B2.2	
narrador en primera persona	first-person narrator	phrase	B2.2	
narrador en tercera persona	third-person narrator	phrase	B2.2	
narrador no fiable	unreliable narrator	phrase	B2.2	
narrador omnisciente	omniscient narrator	phrase	B2.2	
narrativa	narrative	adj	B2.2	
negligencia	negligence	noun	B2.2	
negocio jurídico	legal transaction	phrase	B2.2	
neologismo	neologism	noun	B2.2	
neurolingüística	neurolinguistics	adj	B2.2	
neutro	neuter	noun	B2.2	
nominativo	nominative	adj	B2.2	
norma social	social norm	phrase	B2.2	
notario	notary	adj	B2.2	
notificación	notification	adj	B2.2	
novela corta	novella	phrase	B2.2	
nudo	complication	adj	B2.2	
nulidad	nullity	noun	B2.2	
nulidad matrimonial	marriage annulment	phrase	B2.2	
numeral	numeral	adj	B2.2	
nómina	payroll	noun	B2.2	
número gramatical	grammatical number	phrase	B2.2	
octava real	royal octave	phrase	B2.2	
octosílabo	octosyllable	adj	B2.2	
oda	ode	noun	B2.2	
ofrenda	offering	noun	B2.2	
onomatopeya	onomatopoeia	noun	B2.2	
operador	operator	noun	B2.2	
oración	prayer	noun	B2.2	
oración adjetiva	adjective clause	phrase	B2.2	
oración adverbial	adverbial clause	phrase	B2.2	
oración afirmativa	affirmative sentence	phrase	B2.2	
oración causal	causal clause	phrase	B2.2	
oración comparativa	comparative clause	phrase	B2.2	
oración compleja	complex sentence	phrase	B2.2	
oración compuesta	compound sentence	phrase	B2.2	
oración concesiva	concessive clause	phrase	B2.2	
oración condicional	conditional clause	phrase	B2.2	
oración consecutiva	consecutive clause	phrase	B2.2	
oración coordinada	coordinate sentence	phrase	B2.2	
oración de relativo	relative clause	phrase	B2.2	
oración desiderativa	desiderative sentence	phrase	B2.2	
oración dubitativa	dubitative sentence	phrase	B2.2	
oración enunciativa	declarative sentence	phrase	B2.2	
oración exclamativa	exclamative sentence	phrase	B2.2	
oración final	final clause	phrase	B2.2	
oración imperativa	imperative sentence	phrase	B2.2	
oración interrogativa	interrogative sentence	phrase	B2.2	
oración locativa	locative clause	phrase	B2.2	
oración modal	modal clause	phrase	B2.2	
oración negativa	negative sentence	phrase	B2.2	
oración principal	main sentence	phrase	B2.2	
oración secundaria	secondary sentence	phrase	B2.2	
oración simple	simple sentence	phrase	B2.2	
oración subordinada	subordinate sentence	phrase	B2.2	
oración sustantiva	noun clause	phrase	B2.2	
oración temporal	temporal clause	phrase	B2.2	
orden público	public order	phrase	B2.2	
ordenación	ordination	noun	B2.2	
ordenanza	ordinance	noun	B2.2	
ortodoxia	orthodoxy	noun	B2.2	
oxímoron	oxymoron	noun	B2.2	
pacto	pact	noun	B2.2	
palabra	word	noun	B2.2	
palabra compuesta	compound word	phrase	B2.2	
palabra derivada	derived word	phrase	B2.2	
palabra funcional	functional word	phrase	B2.2	
palabra lexical	lexical word	phrase	B2.2	
palabra parasintética	parasynthetic word	phrase	B2.2	
palabra simple	simple word	phrase	B2.2	
palimpsesto	palimpsest	adj	B2.2	
panteísmo	pantheism	adj	B2.2	
paralelismo	parallelism	adj	B2.2	
paranomasia	paranomasia	noun	B2.2	
parasíntesis	parasynthesis	noun	B2.2	
paratextualidad	paratextuality	adj	B2.2	
parodia	parody	noun	B2.2	
paronimia	paronymy	noun	B2.2	
paronomasia	paronomasia	noun	B2.2	
parte	party	noun	B2.2	
participación	participation, share	adj	B2.2	
participio	participle	adj	B2.2	
parábola	parable	adj	B2.2	
patria potestad	parental authority	phrase	B2.2	
patrimonio hereditario	hereditary estate	phrase	B2.2	
pausa	pause	noun	B2.2	
pecado	sin	noun	B2.2	
pena	penalty	adj	B2.2	
pena de multa	fine	phrase	B2.2	
pena privativa de libertad	imprisonment	phrase	B2.2	
penitencia	penance	noun	B2.2	health
pentasílabo	pentasyllable	adj	B2.2	
perdón	forgiveness	interj	B2.2	health
peregrinación	pilgrimage	noun	B2.2	
periodismo literario	literary journalism	phrase	B2.2	
perito	expert witness	noun	B2.2	
perjuicio	harm	noun	B2.2	
permiso	permission	noun	B2.2	
persona física	natural person	phrase	B2.2	
persona gramatical	grammatical person	phrase	B2.2	
persona jurídica	legal person	phrase	B2.2	
personaje plano	flat character	phrase	B2.2	
personaje principal	main character	phrase	B2.2	
personaje redondo	round character	phrase	B2.2	
personaje secundario	secondary character	phrase	B2.2	
personificación	personification	adj	B2.2	
perífrasis	periphrasis	noun	B2.2	
perífrasis aspectual	aspectual periphrasis	phrase	B2.2	
perífrasis modal	modal periphrasis	phrase	B2.2	
perífrasis temporal	temporal periphrasis	phrase	B2.2	
perífrasis verbal	verbal periphrasis	phrase	B2.2	
piedad	piety	noun	B2.2	
pleonasmo	pleonasm	noun	B2.2	
plural	plural	adj	B2.2	
poema en prosa	prose poem	phrase	B2.2	
polifonía	polyphony	noun	B2.2	
polisemia	polysemy	noun	B2.2	
polisíndeton	polysyndeton	noun	B2.2	
politeísmo	polytheism	noun	B2.2	
políptoton	polyptoton	noun	B2.2	
posesión	possession	noun	B2.2	
pragmática	pragmatics	adj	B2.2	
preclusión	preclusion	noun	B2.2	
predicación	preaching	noun	B2.2	
predicado	predicate	adj	B2.2	
predicado nominal	nominal predicate	phrase	B2.2	
predicado verbal	verbal predicate	phrase	B2.2	
prefijo	prefix	noun	B2.2	
prenda	pledge	noun	B2.2	
preposición	preposition	noun	B2.2	
prescripción	prescription, statute of limitations	noun	B2.2	
prescripción de la pena	statute of limitations for penalties	phrase	B2.2	
prescripción del delito	statute of limitations for crimes	phrase	B2.2	
presunción	presumption	noun	B2.2	
presuposición	presupposition	noun	B2.2	
primera persona	first person	phrase	B2.2	
principio general	general principle	phrase	B2.2	
prisión	prison	noun	B2.2	
procedimiento	procedure	noun	B2.2	work
procedimiento administrativo	administrative procedure	phrase	B2.2	
procesado	prosecuted	noun	B2.2	
procesión	procession	noun	B2.2	
procurador	solicitor	adj	B2.2	
profanación	profanation	noun	B2.2	
prolepsis	flashforward	noun	B2.2	
pronombre	pronoun	noun	B2.2	
prosa poética	poetic prose	phrase	B2.2	
proselitismo	proselytism	noun	B2.2	
prosodia	prosody	noun	B2.2	
prosopopeya	prosopopoeia	noun	B2.2	
providencia	court providence	noun	B2.2	
práctica	practice	adj	B2.2	
psicolingüística	psycholinguistics	adj	B2.2	
punto de vista	point of view	phrase	B2.2	education
purificación	purification	adj	B2.2	health
púlpito	pulpit	noun	B2.2	
quiasmo	chiasmus	noun	B2.2	
raíz	root	noun	B2.2	
rección	government	adj	B2.2	
recepción	reception	noun	B2.2	
reclusión	confinement	adj	B2.2	
reconciliación	reconciliation	noun	B2.2	health
reconvención	counterclaim	noun	B2.2	
recurso	appeal, resource	adj	B2.2	
recurso administrativo	administrative appeal	phrase	B2.2	
redención	redemption	noun	B2.2	health
redondilla	roundel	noun	B2.2	
referente	referent	adj	B2.2	
reformulador	reformulator	noun	B2.2	
regionalismo	regionalism	adj	B2.2	
registro	register	noun	B2.2	
registro mercantil	commercial register	phrase	B2.2	
reiteración	reiteration	noun	B2.2	
relación laboral	employment relationship	phrase	B2.2	
relativismo cultural	cultural relativism	phrase	B2.2	
relectura	rereading	noun	B2.2	
religiosidad	religiosity	noun	B2.2	
rema	rheme	noun	B2.2	
remisión condicional	suspended sentence	phrase	B2.2	
remordimiento	remorse	noun	B2.2	health
rentas	rents, income	adj	B2.2	
reparación	reparation	noun	B2.2	
representación sindical	union representation	phrase	B2.2	
requerimiento	requirement, demand	adj	B2.2	
reserva	reserve	noun	B2.2	
residencia	residence	noun	B2.2	
resolución	resolution	noun	B2.2	
responsabilidad penal	criminal liability	phrase	B2.2	
respuesta del lector	reader response	phrase	B2.2	
restitución	restitution	noun	B2.2	
retribución	remuneration	noun	B2.2	
retruécano	pun	noun	B2.2	
revelación	revelation	noun	B2.2	health
rima	rhyme	noun	B2.2	
rito	rite	noun	B2.2	
ritual	ritual	adj	B2.2	
romance	ballad	adj	B2.2	
ruptura	rupture	noun	B2.2	
régimen	regime	noun	B2.2	
sacerdocio	priesthood	noun	B2.2	
sacramento	sacrament	adj	B2.2	
sacrificio	sacrifice	adj	B2.2	work
sacrilegio	sacrilege	noun	B2.2	
saga	saga	noun	B2.2	
salario	salary	adj	B2.2	
salvación	salvation	adj	B2.2	
sanción	sanction	noun	B2.2	
santidad	holiness	noun	B2.2	
santuario	sanctuary	adj	B2.2	
secretario judicial	court clerk	phrase	B2.2	
secta	sect	noun	B2.2	
secularismo	secularism	noun	B2.2	
seguidilla	seguidilla	noun	B2.2	
segunda persona	second person	phrase	B2.2	
semántica	semantics	adj	B2.2	
separación	separation	noun	B2.2	
sermón	sermon	noun	B2.2	
serventesio	quatrain	noun	B2.2	
servicio público	public service	phrase	B2.2	
servidumbre	easement, servitude	adj	B2.2	
sextina	sestina	noun	B2.2	
significante	signifier	noun	B2.2	
silepsis	syllepsis	noun	B2.2	
silva	silva	noun	B2.2	
sinagoga	synagogue	noun	B2.2	
sinalefa	synalepha	adj	B2.2	
sincretismo	syncretism	noun	B2.2	
sinestesia	synesthesia	noun	B2.2	
singular	singular	verb	B2.2	philosophy
sinonimia	synonymy	noun	B2.2	
sintagma	syntagm	noun	B2.2	
sintagma adjetival	adjectival phrase	phrase	B2.2	
sintagma adverbial	adverbial phrase	phrase	B2.2	
sintagma nominal	nominal phrase	phrase	B2.2	
sintagma preposicional	prepositional phrase	phrase	B2.2	
sintagma verbal	verbal phrase	phrase	B2.2	
sintaxis	syntax	noun	B2.2	
sinécdoque	synecdoche	noun	B2.2	
sinéresis	syneresis	noun	B2.2	
socialización	socialization	adj	B2.2	
sociedad anónima	public limited company	phrase	B2.2	
sociedad colectiva	general partnership	phrase	B2.2	
sociedad comanditaria	limited partnership	phrase	B2.2	
sociedad cooperativa	cooperative society	phrase	B2.2	
sociedad limitada	limited liability company	phrase	B2.2	
sociolecto	sociolect	noun	B2.2	
sociolingüística	sociolinguistics	adj	B2.2	
soneto	sonnet	noun	B2.2	
status	status	noun	B2.2	
subasta	auction	noun	B2.2	
sucesión	succession	noun	B2.2	
sucesión intestada	intestate succession	phrase	B2.2	
sucesión testada	testate succession	phrase	B2.2	
sufijo	suffix	noun	B2.2	
sujeto elíptico	elliptical subject	phrase	B2.2	
sujeto explícito	explicit subject	phrase	B2.2	
sujeto gramatical	grammatical subject	phrase	B2.2	
sujeto lógico	logical subject	phrase	B2.2	
sujeto tácito	tacit subject	phrase	B2.2	
sumario	summary	adj	B2.2	
superficie	surface right	noun	B2.2	
sustantivo	noun	noun	B2.2	
sustitución	substitution	noun	B2.2	
sátira	satire	noun	B2.2	
sílaba	syllable	adj	B2.2	
sílaba tónica	stressed syllable	phrase	B2.2	
sílaba átona	unstressed syllable	phrase	B2.2	
tautología	tautology	noun	B2.2	philosophy
templo	temple	noun	B2.2	
tentación	temptation	noun	B2.2	
tentativa	attempt	noun	B2.2	
teoría literaria	literary theory	phrase	B2.2	
tercera persona	third person	phrase	B2.2	
tercero	third party	noun	B2.2	
terceto	tercet	noun	B2.2	
terminología	terminology	noun	B2.2	
terminología jurídica	legal terminology	phrase	B2.2	
tesauro	thesaurus	noun	B2.2	
testamento	will, testament	adj	B2.2	
testigo	witness	noun	B2.2	
testimonio	testimony	noun	B2.2	
tetrasílabo	tetrasyllable	adj	B2.2	
texto	text	noun	B2.2	media
texto administrativo	administrative text	phrase	B2.2	
texto argumentativo	argumentative text	phrase	B2.2	
texto científico	scientific text	phrase	B2.2	
texto descriptivo	descriptive text	phrase	B2.2	
texto dialogado	dialogic text	phrase	B2.2	
texto digital	digital text	phrase	B2.2	
texto expositivo	expository text	phrase	B2.2	
texto instructivo	instructive text	phrase	B2.2	
texto jurídico	legal text	phrase	B2.2	
texto literario	literary text	phrase	B2.2	
texto narrativo	narrative text	phrase	B2.2	
texto periodístico	journalistic text	phrase	B2.2	
texto predictivo	predictive text	phrase	B2.2	
texto publicitario	advertising text	phrase	B2.2	
teísmo	theism	noun	B2.2	
tiempo condicional perfecto	conditional perfect tense	phrase	B2.2	
tiempo del relato	story time	phrase	B2.2	
tiempo futuro	future tense	phrase	B2.2	
tiempo futuro perfecto	future perfect tense	phrase	B2.2	
tiempo narrativo	narrative time	phrase	B2.2	
tiempo pasado	past tense	phrase	B2.2	
tiempo presente	present tense	phrase	B2.2	
tiempo pretérito anterior	anterior past tense	phrase	B2.2	
tiempo pretérito imperfecto	imperfect past tense	phrase	B2.2	
tiempo pretérito perfecto compuesto	compound past perfect tense	phrase	B2.2	
tiempo pretérito perfecto simple	simple past perfect tense	phrase	B2.2	
tiempo pretérito pluscuamperfecto	past perfect tense	phrase	B2.2	
tipicidad	typicality	adj	B2.2	
tipo penal	criminal type	phrase	B2.2	
tipología textual	textual typology	phrase	B2.2	
tono	tone	noun	B2.2	
trabajador	worker	noun	B2.2	
tradición literaria	literary tradition	phrase	B2.2	
tragedia	tragedy	noun	B2.2	media
transculturación	transculturation	noun	B2.2	
transgresión	transgression	noun	B2.2	
transtextualidad	transtextuality	adj	B2.2	
triptongo	triphthong	noun	B2.2	
trisílabo	trisyllable	adj	B2.2	
turno de palabra	turn taking	phrase	B2.2	
tutela	guardianship	noun	B2.2	
tópico	topic	adj	B2.2	
ucronía	uchronia	noun	B2.2	
unción	anointing	noun	B2.2	
usufructo	usufruct	noun	B2.2	
usufructo vidual	widow's, widower's usufruct	phrase	B2.2	
validación	validation	adj	B2.2	education|tech|work
vanguardia	avant-garde	adj	B2.2	
veneración	veneration	noun	B2.2	
verbo	verb	noun	B2.2	
versificación	versification	adj	B2.2	
verso	verse	noun	B2.2	media
verso blanco	blank verse	phrase	B2.2	
verso libre	free verse	phrase	B2.2	
vigilia	vigil	noun	B2.2	
villancico	carol	noun	B2.2	
vista	hearing, trial	adj	B2.2	
vocabulario	vocabulary	adj	B2.2	
vocal	vowel	noun	B2.2	
vocativo	vocative	adj	B2.2	
votos	vows	noun	B2.2	
voz	voice	adj	B2.2	
voz activa	active voice	phrase	B2.2	
voz media	middle voice	phrase	B2.2	
voz pasiva	passive voice	phrase	B2.2	
vulgarismo	vulgarism	noun	B2.2	
zeugma	zeugma	noun	B2.2	
égloga	eclogue	noun	B2.2	
épica	epic	adj	B2.2	
órgano social	corporate body	phrase	B2.2	
